Precursor Name, Precursor Formula, Precursor Adduct, Precursor Charge
H7N5S3F3,C146O97N11H239,[M+H1],1
H7N5S3F3,C146O97N11H239,[M+H2],2
H7N5S3F3,C146O97N11H239,[M+H3],3
H7N5S3F4,C152O101N11H249,[M+H1],1
H7N5S3F4,C152O101N11H249,[M+H2],2
H7N5S3F4,C152O101N11H249,[M+H3],3
H7N5S4,C139O93N12H226,[M+H1],1
H7N5S4,C139O93N12H226,[M+H2],2
H7N5S4,C139O93N12H226,[M+H3],3
H7N5S4F1,C145O97N12H236,[M+H1],1
H7N5S4F1,C145O97N12H236,[M+H2],2
H7N5S4F1,C145O97N12H236,[M+H3],3
H7N5S4F2,C151O101N12H246,[M+H1],1
H7N5S4F2,C151O101N12H246,[M+H2],2
H7N5S4F2,C151O101N12H246,[M+H3],3
H7N5S4F3,C157O105N12H256,[M+H1],1
H7N5S4F3,C157O105N12H256,[M+H2],2
H7N5S4F3,C157O105N12H256,[M+H3],3
H7N5S4F4,C163O109N12H266,[M+H1],1
H7N5S4F4,C163O109N12H266,[M+H2],2
H7N5S4F4,C163O109N12H266,[M+H3],3
H7N6,C103O66N9H171,[M+H1],1
H7N6,C103O66N9H171,[M+H2],2
H7N6,C103O66N9H171,[M+H3],3
H7N6F1,C109O70N9H181,[M+H1],1
H7N6F1,C109O70N9H181,[M+H2],2
H7N6F1,C109O70N9H181,[M+H3],3
H7N6F2,C115O74N9H191,[M+H1],1
H7N6F2,C115O74N9H191,[M+H2],2
H7N6F2,C115O74N9H191,[M+H3],3
H7N6F3,C121O78N9H201,[M+H1],1
H7N6F3,C121O78N9H201,[M+H2],2
H7N6F3,C121O78N9H201,[M+H3],3
H7N6F4,C127O82N9H211,[M+H1],1
H7N6F4,C127O82N9H211,[M+H2],2
H7N6F4,C127O82N9H211,[M+H3],3
H7N6S1,C114O74N10H188,[M+H1],1
H7N6S1,C114O74N10H188,[M+H2],2
H7N6S1,C114O74N10H188,[M+H3],3
H7N6S1F1,C120O78N10H198,[M+H1],1
H7N6S1F1,C120O78N10H198,[M+H2],2
H7N6S1F1,C120O78N10H198,[M+H3],3
H7N6S1F2,C126O82N10H208,[M+H1],1
H7N6S1F2,C126O82N10H208,[M+H2],2
H7N6S1F2,C126O82N10H208,[M+H3],3
H7N6S1F3,C132O86N10H218,[M+H1],1
H7N6S1F3,C132O86N10H218,[M+H2],2
H7N6S1F3,C132O86N10H218,[M+H3],3
H7N6S1F4,C138O90N10H228,[M+H1],1
H7N6S1F4,C138O90N10H228,[M+H2],2
H7N6S1F4,C138O90N10H228,[M+H3],3
H7N6S2,C125O82N11H205,[M+H1],1
H7N6S2,C125O82N11H205,[M+H2],2
H7N6S2,C125O82N11H205,[M+H3],3
H7N6S2F1,C131O86N11H215,[M+H1],1
H7N6S2F1,C131O86N11H215,[M+H2],2
H7N6S2F1,C131O86N11H215,[M+H3],3
H7N6S2F2,C137O90N11H225,[M+H1],1
H7N6S2F2,C137O90N11H225,[M+H2],2
H7N6S2F2,C137O90N11H225,[M+H3],3
H7N6S2F3,C143O94N11H235,[M+H1],1
H7N6S2F3,C143O94N11H235,[M+H2],2
H7N6S2F3,C143O94N11H235,[M+H3],3
H7N6S2F4,C149O98N11H245,[M+H1],1
H7N6S2F4,C149O98N11H245,[M+H2],2
H7N6S2F4,C149O98N11H245,[M+H3],3
H7N6S3,C136O90N12H222,[M+H1],1
H7N6S3,C136O90N12H222,[M+H2],2
H7N6S3,C136O90N12H222,[M+H3],3
H7N6S3F1,C142O94N12H232,[M+H1],1
H7N6S3F1,C142O94N12H232,[M+H2],2
H7N6S3F1,C142O94N12H232,[M+H3],3
H7N6S3F2,C148O98N12H242,[M+H1],1
H7N6S3F2,C148O98N12H242,[M+H2],2
H7N6S3F2,C148O98N12H242,[M+H3],3
H7N6S3F3,C154O102N12H252,[M+H1],1
H7N6S3F3,C154O102N12H252,[M+H2],2
H7N6S3F3,C154O102N12H252,[M+H3],3
H7N6S3F4,C160O106N12H262,[M+H1],1
H7N6S3F4,C160O106N12H262,[M+H2],2
H7N6S3F4,C160O106N12H262,[M+H3],3
H7N6S4,C147O98N13H239,[M+H1],1
H7N6S4,C147O98N13H239,[M+H2],2
H7N6S4,C147O98N13H239,[M+H3],3
H7N6S4F1,C153O102N13H249,[M+H1],1
H7N6S4F1,C153O102N13H249,[M+H2],2
H7N6S4F1,C153O102N13H249,[M+H3],3
H7N6S4F2,C159O106N13H259,[M+H1],1
H7N6S4F2,C159O106N13H259,[M+H2],2
H7N6S4F2,C159O106N13H259,[M+H3],3
H7N6S4F3,C165O110N13H269,[M+H1],1
H7N6S4F3,C165O110N13H269,[M+H2],2
H7N6S4F3,C165O110N13H269,[M+H3],3
H7N6S4F4,C171O114N13H279,[M+H1],1
H7N6S4F4,C171O114N13H279,[M+H2],2
H7N6S4F4,C171O114N13H279,[M+H3],3
H7N7,C111O71N10H184,[M+H1],1
H7N7,C111O71N10H184,[M+H2],2
H7N7,C111O71N10H184,[M+H3],3
H7N7F1,C117O75N10H194,[M+H1],1
H7N7F1,C117O75N10H194,[M+H2],2
H7N7F1,C117O75N10H194,[M+H3],3
H7N7F2,C123O79N10H204,[M+H1],1
H7N7F2,C123O79N10H204,[M+H2],2
H7N7F2,C123O79N10H204,[M+H3],3
H7N7F3,C129O83N10H214,[M+H1],1
H7N7F3,C129O83N10H214,[M+H2],2
H7N7F3,C129O83N10H214,[M+H3],3
H7N7F4,C135O87N10H224,[M+H1],1
H7N7F4,C135O87N10H224,[M+H2],2
H7N7F4,C135O87N10H224,[M+H3],3
H7N7S1,C122O79N11H201,[M+H1],1
H7N7S1,C122O79N11H201,[M+H2],2
H7N7S1,C122O79N11H201,[M+H3],3
H7N7S1F1,C128O83N11H211,[M+H1],1
H7N7S1F1,C128O83N11H211,[M+H2],2
H7N7S1F1,C128O83N11H211,[M+H3],3
H7N7S1F2,C134O87N11H221,[M+H1],1
H7N7S1F2,C134O87N11H221,[M+H2],2
H7N7S1F2,C134O87N11H221,[M+H3],3
H7N7S1F3,C140O91N11H231,[M+H1],1
H7N7S1F3,C140O91N11H231,[M+H2],2
H7N7S1F3,C140O91N11H231,[M+H3],3
H7N7S1F4,C146O95N11H241,[M+H1],1
H7N7S1F4,C146O95N11H241,[M+H2],2
H7N7S1F4,C146O95N11H241,[M+H3],3
H7N7S2,C133O87N12H218,[M+H1],1
H7N7S2,C133O87N12H218,[M+H2],2
H7N7S2,C133O87N12H218,[M+H3],3
H7N7S2F1,C139O91N12H228,[M+H1],1
H7N7S2F1,C139O91N12H228,[M+H2],2
H7N7S2F1,C139O91N12H228,[M+H3],3
H7N7S2F2,C145O95N12H238,[M+H1],1
H7N7S2F2,C145O95N12H238,[M+H2],2
H7N7S2F2,C145O95N12H238,[M+H3],3
H7N7S2F3,C151O99N12H248,[M+H1],1
H7N7S2F3,C151O99N12H248,[M+H2],2
H7N7S2F3,C151O99N12H248,[M+H3],3
H7N7S2F4,C157O103N12H258,[M+H1],1
H7N7S2F4,C157O103N12H258,[M+H2],2
H7N7S2F4,C157O103N12H258,[M+H3],3
H7N7S3,C144O95N13H235,[M+H1],1
H7N7S3,C144O95N13H235,[M+H2],2
H7N7S3,C144O95N13H235,[M+H3],3
H7N7S3F1,C150O99N13H245,[M+H1],1
H7N7S3F1,C150O99N13H245,[M+H2],2
H7N7S3F1,C150O99N13H245,[M+H3],3
H7N7S3F2,C156O103N13H255,[M+H1],1
H7N7S3F2,C156O103N13H255,[M+H2],2
H7N7S3F2,C156O103N13H255,[M+H3],3
H7N7S3F3,C162O107N13H265,[M+H1],1
H7N7S3F3,C162O107N13H265,[M+H2],2
H7N7S3F3,C162O107N13H265,[M+H3],3
H7N7S3F4,C168O111N13H275,[M+H1],1
H7N7S3F4,C168O111N13H275,[M+H2],2
H7N7S3F4,C168O111N13H275,[M+H3],3
H7N7S4,C155O103N14H252,[M+H1],1
H7N7S4,C155O103N14H252,[M+H2],2
H7N7S4,C155O103N14H252,[M+H3],3
H7N7S4F1,C161O107N14H262,[M+H1],1
H7N7S4F1,C161O107N14H262,[M+H2],2
H7N7S4F1,C161O107N14H262,[M+H3],3
H7N7S4F2,C167O111N14H272,[M+H1],1
H7N7S4F2,C167O111N14H272,[M+H2],2
H7N7S4F2,C167O111N14H272,[M+H3],3
H7N7S4F3,C173O115N14H282,[M+H1],1
H7N7S4F3,C173O115N14H282,[M+H2],2
H7N7S4F3,C173O115N14H282,[M+H3],3
H7N7S4F4,C179O119N14H292,[M+H1],1
H7N7S4F4,C179O119N14H292,[M+H2],2
H7N7S4F4,C179O119N14H292,[M+H3],3
H7N8,C119O76N11H197,[M+H1],1
H7N8,C119O76N11H197,[M+H2],2
H7N8,C119O76N11H197,[M+H3],3
H7N8F1,C125O80N11H207,[M+H1],1
H7N8F1,C125O80N11H207,[M+H2],2
H7N8F1,C125O80N11H207,[M+H3],3
H7N8F2,C131O84N11H217,[M+H1],1
H7N8F2,C131O84N11H217,[M+H2],2
H7N8F2,C131O84N11H217,[M+H3],3
H7N8F3,C137O88N11H227,[M+H1],1
H7N8F3,C137O88N11H227,[M+H2],2
H7N8F3,C137O88N11H227,[M+H3],3
H7N8F4,C143O92N11H237,[M+H1],1
H7N8F4,C143O92N11H237,[M+H2],2
H7N8F4,C143O92N11H237,[M+H3],3
H7N8S1,C130O84N12H214,[M+H1],1
H7N8S1,C130O84N12H214,[M+H2],2
H7N8S1,C130O84N12H214,[M+H3],3
H7N8S1F1,C136O88N12H224,[M+H1],1
H7N8S1F1,C136O88N12H224,[M+H2],2
H7N8S1F1,C136O88N12H224,[M+H3],3
H7N8S1F2,C142O92N12H234,[M+H1],1
H7N8S1F2,C142O92N12H234,[M+H2],2
H7N8S1F2,C142O92N12H234,[M+H3],3
H7N8S1F3,C148O96N12H244,[M+H1],1
H7N8S1F3,C148O96N12H244,[M+H2],2
H7N8S1F3,C148O96N12H244,[M+H3],3
H7N8S1F4,C154O100N12H254,[M+H1],1
H7N8S1F4,C154O100N12H254,[M+H2],2
H7N8S1F4,C154O100N12H254,[M+H3],3
H7N8S2,C141O92N13H231,[M+H1],1
H7N8S2,C141O92N13H231,[M+H2],2
H7N8S2,C141O92N13H231,[M+H3],3
H7N8S2F1,C147O96N13H241,[M+H1],1
H7N8S2F1,C147O96N13H241,[M+H2],2
H7N8S2F1,C147O96N13H241,[M+H3],3
H7N8S2F2,C153O100N13H251,[M+H1],1
H7N8S2F2,C153O100N13H251,[M+H2],2
H7N8S2F2,C153O100N13H251,[M+H3],3
H7N8S2F3,C159O104N13H261,[M+H1],1
H7N8S2F3,C159O104N13H261,[M+H2],2
H7N8S2F3,C159O104N13H261,[M+H3],3
H7N8S2F4,C165O108N13H271,[M+H1],1
H7N8S2F4,C165O108N13H271,[M+H2],2
H7N8S2F4,C165O108N13H271,[M+H3],3
H7N8S3,C152O100N14H248,[M+H1],1
H7N8S3,C152O100N14H248,[M+H2],2
H7N8S3,C152O100N14H248,[M+H3],3
H7N8S3F1,C158O104N14H258,[M+H1],1
H7N8S3F1,C158O104N14H258,[M+H2],2
H7N8S3F1,C158O104N14H258,[M+H3],3
H7N8S3F2,C164O108N14H268,[M+H1],1
H7N8S3F2,C164O108N14H268,[M+H2],2
H7N8S3F2,C164O108N14H268,[M+H3],3
H7N8S3F3,C170O112N14H278,[M+H1],1
H7N8S3F3,C170O112N14H278,[M+H2],2
H7N8S3F3,C170O112N14H278,[M+H3],3
H7N8S3F4,C176O116N14H288,[M+H1],1
H7N8S3F4,C176O116N14H288,[M+H2],2
H7N8S3F4,C176O116N14H288,[M+H3],3
H7N8S4,C163O108N15H265,[M+H1],1
H7N8S4,C163O108N15H265,[M+H2],2
H7N8S4,C163O108N15H265,[M+H3],3
H7N8S4F1,C169O112N15H275,[M+H1],1
H7N8S4F1,C169O112N15H275,[M+H2],2
H7N8S4F1,C169O112N15H275,[M+H3],3
H7N8S4F2,C175O116N15H285,[M+H1],1
H7N8S4F2,C175O116N15H285,[M+H2],2
H7N8S4F2,C175O116N15H285,[M+H3],3
H7N8S4F3,C181O120N15H295,[M+H1],1
H7N8S4F3,C181O120N15H295,[M+H2],2
H7N8S4F3,C181O120N15H295,[M+H3],3
H7N9,C127O81N12H210,[M+H1],1
H7N9,C127O81N12H210,[M+H2],2
H7N9,C127O81N12H210,[M+H3],3
H7N9F1,C133O85N12H220,[M+H1],1
H7N9F1,C133O85N12H220,[M+H2],2
H7N9F1,C133O85N12H220,[M+H3],3
H7N9F2,C139O89N12H230,[M+H1],1
H7N9F2,C139O89N12H230,[M+H2],2
H7N9F2,C139O89N12H230,[M+H3],3
H7N9F3,C145O93N12H240,[M+H1],1
H7N9F3,C145O93N12H240,[M+H2],2
H7N9F3,C145O93N12H240,[M+H3],3
H7N9F4,C151O97N12H250,[M+H1],1
H7N9F4,C151O97N12H250,[M+H2],2
H7N9F4,C151O97N12H250,[M+H3],3
H7N9S1,C138O89N13H227,[M+H1],1
H7N9S1,C138O89N13H227,[M+H2],2
H7N9S1,C138O89N13H227,[M+H3],3
H7N9S1F1,C144O93N13H237,[M+H1],1
H7N9S1F1,C144O93N13H237,[M+H2],2
H7N9S1F1,C144O93N13H237,[M+H3],3
H7N9S1F2,C150O97N13H247,[M+H1],1
H7N9S1F2,C150O97N13H247,[M+H2],2
H7N9S1F2,C150O97N13H247,[M+H3],3
H7N9S1F3,C156O101N13H257,[M+H1],1
H7N9S1F3,C156O101N13H257,[M+H2],2
H7N9S1F3,C156O101N13H257,[M+H3],3
H7N9S1F4,C162O105N13H267,[M+H1],1
H7N9S1F4,C162O105N13H267,[M+H2],2
H7N9S1F4,C162O105N13H267,[M+H3],3
H7N9S2,C149O97N14H244,[M+H1],1
H7N9S2,C149O97N14H244,[M+H2],2
H7N9S2,C149O97N14H244,[M+H3],3
H7N9S2F1,C155O101N14H254,[M+H1],1
H7N9S2F1,C155O101N14H254,[M+H2],2
H7N9S2F1,C155O101N14H254,[M+H3],3
H7N9S2F2,C161O105N14H264,[M+H1],1
H7N9S2F2,C161O105N14H264,[M+H2],2
H7N9S2F2,C161O105N14H264,[M+H3],3
H7N9S2F3,C167O109N14H274,[M+H1],1
H7N9S2F3,C167O109N14H274,[M+H2],2
H7N9S2F3,C167O109N14H274,[M+H3],3
H7N9S2F4,C173O113N14H284,[M+H1],1
H7N9S2F4,C173O113N14H284,[M+H2],2
H7N9S2F4,C173O113N14H284,[M+H3],3
H7N9S3,C160O105N15H261,[M+H1],1
H7N9S3,C160O105N15H261,[M+H2],2
H7N9S3,C160O105N15H261,[M+H3],3
H7N9S3F1,C166O109N15H271,[M+H1],1
H7N9S3F1,C166O109N15H271,[M+H2],2
H7N9S3F1,C166O109N15H271,[M+H3],3
H7N9S3F2,C172O113N15H281,[M+H1],1
H7N9S3F2,C172O113N15H281,[M+H2],2
H7N9S3F2,C172O113N15H281,[M+H3],3
H7N9S3F3,C178O117N15H291,[M+H1],1
H7N9S3F3,C178O117N15H291,[M+H2],2
H7N9S3F3,C178O117N15H291,[M+H3],3
H7N9S4,C171O113N16H278,[M+H1],1
H7N9S4,C171O113N16H278,[M+H2],2
H7N9S4,C171O113N16H278,[M+H3],3
H7N9S4F1,C177O117N16H288,[M+H1],1
H7N9S4F1,C177O117N16H288,[M+H2],2
H7N9S4F1,C177O117N16H288,[M+H3],3
H7N9S4F2,C183O121N16H298,[M+H1],1
H7N9S4F2,C183O121N16H298,[M+H2],2
H7N9S4F2,C183O121N16H298,[M+H3],3
H8N10,C141O91N13H233,[M+H1],1
H8N10,C141O91N13H233,[M+H2],2
H8N10,C141O91N13H233,[M+H3],3
H8N10F1,C147O95N13H243,[M+H1],1
H8N10F1,C147O95N13H243,[M+H2],2
H8N10F1,C147O95N13H243,[M+H3],3
H8N10F2,C153O99N13H253,[M+H1],1
H8N10F2,C153O99N13H253,[M+H2],2
H8N10F2,C153O99N13H253,[M+H3],3
H8N10F3,C159O103N13H263,[M+H1],1
H8N10F3,C159O103N13H263,[M+H2],2
H8N10F3,C159O103N13H263,[M+H3],3
H8N10F4,C165O107N13H273,[M+H1],1
H8N10F4,C165O107N13H273,[M+H2],2
H8N10F4,C165O107N13H273,[M+H3],3
H8N10S1,C152O99N14H250,[M+H1],1
H8N10S1,C152O99N14H250,[M+H2],2
H8N10S1,C152O99N14H250,[M+H3],3
H8N10S1F1,C158O103N14H260,[M+H1],1
H8N10S1F1,C158O103N14H260,[M+H2],2
H8N10S1F1,C158O103N14H260,[M+H3],3
H8N10S1F2,C164O107N14H270,[M+H1],1
H8N10S1F2,C164O107N14H270,[M+H2],2
H8N10S1F2,C164O107N14H270,[M+H3],3
H8N10S1F3,C170O111N14H280,[M+H1],1
H8N10S1F3,C170O111N14H280,[M+H2],2
H8N10S1F3,C170O111N14H280,[M+H3],3
H8N10S2,C163O107N15H267,[M+H1],1
H8N10S2,C163O107N15H267,[M+H2],2
H8N10S2,C163O107N15H267,[M+H3],3
H8N10S2F1,C169O111N15H277,[M+H1],1
H8N10S2F1,C169O111N15H277,[M+H2],2
H8N10S2F1,C169O111N15H277,[M+H3],3
H8N10S2F2,C175O115N15H287,[M+H1],1
H8N10S2F2,C175O115N15H287,[M+H2],2
H8N10S2F2,C175O115N15H287,[M+H3],3
H8N10S3,C174O115N16H284,[M+H1],1
H8N10S3,C174O115N16H284,[M+H2],2
H8N10S3,C174O115N16H284,[M+H3],3
H8N10S3F1,C180O119N16H294,[M+H1],1
H8N10S3F1,C180O119N16H294,[M+H2],2
H8N10S3F1,C180O119N16H294,[M+H3],3
H8N10S4,C185O123N17H301,[M+H1],1
H8N10S4,C185O123N17H301,[M+H2],2
H8N10S4,C185O123N17H301,[M+H3],3
H8N2,C77O51N5H129,[M+H1],1
H8N2,C77O51N5H129,[M+H2],2
H8N2,C77O51N5H129,[M+H3],3
H8N2F1,C83O55N5H139,[M+H1],1
H8N2F1,C83O55N5H139,[M+H2],2
H8N2F1,C83O55N5H139,[M+H3],3
H8N3,C85O56N6H142,[M+H1],1
H8N3,C85O56N6H142,[M+H2],2
H8N3,C85O56N6H142,[M+H3],3
H8N3F1,C91O60N6H152,[M+H1],1
H8N3F1,C91O60N6H152,[M+H2],2
H8N3F1,C91O60N6H152,[M+H3],3
H8N3F2,C97O64N6H162,[M+H1],1
H8N3F2,C97O64N6H162,[M+H2],2
H8N3F2,C97O64N6H162,[M+H3],3
H8N3S1,C96O64N7H159,[M+H1],1
H8N3S1,C96O64N7H159,[M+H2],2
H8N3S1,C96O64N7H159,[M+H3],3
H8N3S1F1,C102O68N7H169,[M+H1],1
H8N3S1F1,C102O68N7H169,[M+H2],2
H8N3S1F1,C102O68N7H169,[M+H3],3
H8N3S1F2,C108O72N7H179,[M+H1],1
H8N3S1F2,C108O72N7H179,[M+H2],2
H8N3S1F2,C108O72N7H179,[M+H3],3
H8N3S2,C107O72N8H176,[M+H1],1
H8N3S2,C107O72N8H176,[M+H2],2
H8N3S2,C107O72N8H176,[M+H3],3
H8N3S2F1,C113O76N8H186,[M+H1],1
H8N3S2F1,C113O76N8H186,[M+H2],2
H8N3S2F1,C113O76N8H186,[M+H3],3
H8N3S2F2,C119O80N8H196,[M+H1],1
H8N3S2F2,C119O80N8H196,[M+H2],2
H8N3S2F2,C119O80N8H196,[M+H3],3
H8N4,C93O61N7H155,[M+H1],1
H8N4,C93O61N7H155,[M+H2],2
H8N4,C93O61N7H155,[M+H3],3
H8N4F1,C99O65N7H165,[M+H1],1
H8N4F1,C99O65N7H165,[M+H2],2
H8N4F1,C99O65N7H165,[M+H3],3
H8N4F2,C105O69N7H175,[M+H1],1
H8N4F2,C105O69N7H175,[M+H2],2
H8N4F2,C105O69N7H175,[M+H3],3
H8N4F3,C111O73N7H185,[M+H1],1
H8N4F3,C111O73N7H185,[M+H2],2
H8N4F3,C111O73N7H185,[M+H3],3
H8N4S1,C104O69N8H172,[M+H1],1
H8N4S1,C104O69N8H172,[M+H2],2
H8N4S1,C104O69N8H172,[M+H3],3
H8N4S1F1,C110O73N8H182,[M+H1],1
H8N4S1F1,C110O73N8H182,[M+H2],2
H8N4S1F1,C110O73N8H182,[M+H3],3
H8N4S1F2,C116O77N8H192,[M+H1],1
H8N4S1F2,C116O77N8H192,[M+H2],2
H8N4S1F2,C116O77N8H192,[M+H3],3
H8N4S1F3,C122O81N8H202,[M+H1],1
H8N4S1F3,C122O81N8H202,[M+H2],2
H8N4S1F3,C122O81N8H202,[M+H3],3
H8N4S2,C115O77N9H189,[M+H1],1
H8N4S2,C115O77N9H189,[M+H2],2
H8N4S2,C115O77N9H189,[M+H3],3
H8N4S2F1,C121O81N9H199,[M+H1],1
H8N4S2F1,C121O81N9H199,[M+H2],2
H8N4S2F1,C121O81N9H199,[M+H3],3
H8N4S2F2,C127O85N9H209,[M+H1],1
H8N4S2F2,C127O85N9H209,[M+H2],2
H8N4S2F2,C127O85N9H209,[M+H3],3
H8N4S2F3,C133O89N9H219,[M+H1],1
H8N4S2F3,C133O89N9H219,[M+H2],2
H8N4S2F3,C133O89N9H219,[M+H3],3
H8N4S3,C126O85N10H206,[M+H1],1
H8N4S3,C126O85N10H206,[M+H2],2
H8N4S3,C126O85N10H206,[M+H3],3
H8N4S3F1,C132O89N10H216,[M+H1],1
H8N4S3F1,C132O89N10H216,[M+H2],2
H8N4S3F1,C132O89N10H216,[M+H3],3
H8N4S3F2,C138O93N10H226,[M+H1],1
H8N4S3F2,C138O93N10H226,[M+H2],2
H8N4S3F2,C138O93N10H226,[M+H3],3
H8N4S3F3,C144O97N10H236,[M+H1],1
H8N4S3F3,C144O97N10H236,[M+H2],2
H8N4S3F3,C144O97N10H236,[M+H3],3
H8N4S4,C137O93N11H223,[M+H1],1
H8N4S4,C137O93N11H223,[M+H2],2
H8N4S4,C137O93N11H223,[M+H3],3
H8N4S4F1,C143O97N11H233,[M+H1],1
H8N4S4F1,C143O97N11H233,[M+H2],2
H8N4S4F1,C143O97N11H233,[M+H3],3
H8N4S4F2,C149O101N11H243,[M+H1],1
H8N4S4F2,C149O101N11H243,[M+H2],2
H8N4S4F2,C149O101N11H243,[M+H3],3
H8N4S4F3,C155O105N11H253,[M+H1],1
H8N4S4F3,C155O105N11H253,[M+H2],2
H8N4S4F3,C155O105N11H253,[M+H3],3
H8N5,C101O66N8H168,[M+H1],1
H8N5,C101O66N8H168,[M+H2],2
H8N5,C101O66N8H168,[M+H3],3
H8N5F1,C107O70N8H178,[M+H1],1
H8N5F1,C107O70N8H178,[M+H2],2
H8N5F1,C107O70N8H178,[M+H3],3
H8N5F2,C113O74N8H188,[M+H1],1
H8N5F2,C113O74N8H188,[M+H2],2
H8N5F2,C113O74N8H188,[M+H3],3
H8N5F3,C119O78N8H198,[M+H1],1
H8N5F3,C119O78N8H198,[M+H2],2
H8N5F3,C119O78N8H198,[M+H3],3
H8N5F4,C125O82N8H208,[M+H1],1
H8N5F4,C125O82N8H208,[M+H2],2
H8N5F4,C125O82N8H208,[M+H3],3
H8N5S1,C112O74N9H185,[M+H1],1
H8N5S1,C112O74N9H185,[M+H2],2
H8N5S1,C112O74N9H185,[M+H3],3
H8N5S1F1,C118O78N9H195,[M+H1],1
H8N5S1F1,C118O78N9H195,[M+H2],2
H8N5S1F1,C118O78N9H195,[M+H3],3
H8N5S1F2,C124O82N9H205,[M+H1],1
H8N5S1F2,C124O82N9H205,[M+H2],2
H8N5S1F2,C124O82N9H205,[M+H3],3
H8N5S1F3,C130O86N9H215,[M+H1],1
H8N5S1F3,C130O86N9H215,[M+H2],2
H8N5S1F3,C130O86N9H215,[M+H3],3
H8N5S1F4,C136O90N9H225,[M+H1],1
H8N5S1F4,C136O90N9H225,[M+H2],2
H8N5S1F4,C136O90N9H225,[M+H3],3
H8N5S2,C123O82N10H202,[M+H1],1
H8N5S2,C123O82N10H202,[M+H2],2
H8N5S2,C123O82N10H202,[M+H3],3
H8N5S2F1,C129O86N10H212,[M+H1],1
H8N5S2F1,C129O86N10H212,[M+H2],2
H8N5S2F1,C129O86N10H212,[M+H3],3
H8N5S2F2,C135O90N10H222,[M+H1],1
H8N5S2F2,C135O90N10H222,[M+H2],2
H8N5S2F2,C135O90N10H222,[M+H3],3
H8N5S2F3,C141O94N10H232,[M+H1],1
H8N5S2F3,C141O94N10H232,[M+H2],2
H8N5S2F3,C141O94N10H232,[M+H3],3
H8N5S2F4,C147O98N10H242,[M+H1],1
H8N5S2F4,C147O98N10H242,[M+H2],2
H8N5S2F4,C147O98N10H242,[M+H3],3
H8N5S3,C134O90N11H219,[M+H1],1
H8N5S3,C134O90N11H219,[M+H2],2
H8N5S3,C134O90N11H219,[M+H3],3
H8N5S3F1,C140O94N11H229,[M+H1],1
H8N5S3F1,C140O94N11H229,[M+H2],2
H8N5S3F1,C140O94N11H229,[M+H3],3
H8N5S3F2,C146O98N11H239,[M+H1],1
H8N5S3F2,C146O98N11H239,[M+H2],2
H8N5S3F2,C146O98N11H239,[M+H3],3
H8N5S3F3,C152O102N11H249,[M+H1],1
H8N5S3F3,C152O102N11H249,[M+H2],2
H8N5S3F3,C152O102N11H249,[M+H3],3
H8N5S3F4,C158O106N11H259,[M+H1],1
H8N5S3F4,C158O106N11H259,[M+H2],2
H8N5S3F4,C158O106N11H259,[M+H3],3
H8N5S4,C145O98N12H236,[M+H1],1
H8N5S4,C145O98N12H236,[M+H2],2
H8N5S4,C145O98N12H236,[M+H3],3
H8N5S4F1,C151O102N12H246,[M+H1],1
H8N5S4F1,C151O102N12H246,[M+H2],2
H8N5S4F1,C151O102N12H246,[M+H3],3
H8N5S4F2,C157O106N12H256,[M+H1],1
H8N5S4F2,C157O106N12H256,[M+H2],2
H8N5S4F2,C157O106N12H256,[M+H3],3
H8N5S4F3,C163O110N12H266,[M+H1],1
H8N5S4F3,C163O110N12H266,[M+H2],2
H8N5S4F3,C163O110N12H266,[M+H3],3
H8N5S4F4,C169O114N12H276,[M+H1],1
H8N5S4F4,C169O114N12H276,[M+H2],2
H8N5S4F4,C169O114N12H276,[M+H3],3
H8N6,C109O71N9H181,[M+H1],1
H8N6,C109O71N9H181,[M+H2],2
H8N6,C109O71N9H181,[M+H3],3
H8N6F1,C115O75N9H191,[M+H1],1
H8N6F1,C115O75N9H191,[M+H2],2
H8N6F1,C115O75N9H191,[M+H3],3
H8N6F2,C121O79N9H201,[M+H1],1
H8N6F2,C121O79N9H201,[M+H2],2
H8N6F2,C121O79N9H201,[M+H3],3
H8N6F3,C127O83N9H211,[M+H1],1
H8N6F3,C127O83N9H211,[M+H2],2
H8N6F3,C127O83N9H211,[M+H3],3
H8N6F4,C133O87N9H221,[M+H1],1
H8N6F4,C133O87N9H221,[M+H2],2
H8N6F4,C133O87N9H221,[M+H3],3
H8N6S1,C120O79N10H198,[M+H1],1
H8N6S1,C120O79N10H198,[M+H2],2
H8N6S1,C120O79N10H198,[M+H3],3
H8N6S1F1,C126O83N10H208,[M+H1],1
H8N6S1F1,C126O83N10H208,[M+H2],2
H8N6S1F1,C126O83N10H208,[M+H3],3
H8N6S1F2,C132O87N10H218,[M+H1],1
H8N6S1F2,C132O87N10H218,[M+H2],2
H8N6S1F2,C132O87N10H218,[M+H3],3
H8N6S1F3,C138O91N10H228,[M+H1],1
H8N6S1F3,C138O91N10H228,[M+H2],2
H8N6S1F3,C138O91N10H228,[M+H3],3
H8N6S1F4,C144O95N10H238,[M+H1],1
H8N6S1F4,C144O95N10H238,[M+H2],2
H8N6S1F4,C144O95N10H238,[M+H3],3
H8N6S2,C131O87N11H215,[M+H1],1
H8N6S2,C131O87N11H215,[M+H2],2
H8N6S2,C131O87N11H215,[M+H3],3
H8N6S2F1,C137O91N11H225,[M+H1],1
H8N6S2F1,C137O91N11H225,[M+H2],2
